vulnerabilityID,analysisID,createdAt,vulnerabilities/vulnerabilityID,vulnerabilities_line,vulnerabilities_column,vulnerabilities_confidence,vulnerabilities_file,vulnerabilities_code,vulnerabilities_details,vulnerabilities_securityTool,vulnerabilities_language,vulnerabilities_severity,vulnerabilities_type,vulnerabilities_commitAuthor,vulnerabilities_commitEmail,vulnerabilities_commitHash,vulnerabilities_commitMessage,vulnerabilities_commitDate,vulnerabilities_vulnHash
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383176-03:00,998b6960-bcf7-4f98-8175-90337d1b1c4c,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,abef7c2611f453ad00c741ca0d8ef7acaf7b600bf5624ee1350f4125989bd3c2
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383178-03:00,ab3fc1f5-0dc3-4949-8ff0-d54a8c7f397d,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,abef7c2611f453ad00c741ca0d8ef7acaf7b600bf5624ee1350f4125989bd3c2
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383179-03:00,0aab15bd-5d8c-4796-9e27-c4f78f10d998,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,"MessageDigest md = MessageDigest.getInstance(""MD5"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,bb47a93e79cb2718958c8f3b0bb4985efe94faae3b2a74feb53e7e17ae1f8fda
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.38318-03:00,23508f2f-ae65-4255-b8e7-65d2fbcf849a,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,"MessageDigest md = MessageDigest.getInstance(""MD5"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,bb47a93e79cb2718958c8f3b0bb4985efe94faae3b2a74feb53e7e17ae1f8fda
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383181-03:00,457b93b6-f205-4ee7-89c1-3fc08bc7bd64,8,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1ecba667b48e26c984fae51bdb1d21eb6690012ed1133f42e2b4592095917890
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383183-03:00,fde13761-d113-45c8-81f6-5a1c58475118,8,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1ecba667b48e26c984fae51bdb1d21eb6690012ed1133f42e2b4592095917890
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383184-03:00,96b42abc-2f33-4061-98be-63b615852e89,31,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8996bda2487f60d7d1953a42c906690d4afc937804bd36d513c682edec978624
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383185-03:00,a07fb2df-7e6c-47cb-99dc-7b82688fccdd,31,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8996bda2487f60d7d1953a42c906690d4afc937804bd36d513c682edec978624
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383186-03:00,5be63a5b-d217-4e61-bfac-1e077ad983ae,8,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,afb811251f7e956df939f7d3855b8ccc26309ba6f596dc9ae8682e935c7ea275
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383188-03:00,a018f18c-dc36-4f4c-8fd8-b21b259e030b,8,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,afb811251f7e956df939f7d3855b8ccc26309ba6f596dc9ae8682e935c7ea275
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383189-03:00,f6dbd63f-e48a-4a49-b915-a83ed028e551,31,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,368a118ee139667817d302c9209de0a9dc0ceca6f7b3e4f9c3963575dc756545
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.38319-03:00,66a576c2-0a9e-4a5e-8415-5ac3a8768f78,31,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,368a118ee139667817d302c9209de0a9dc0ceca6f7b3e4f9c3963575dc756545
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383191-03:00,5aa72a81-a763-4960-abcf-04f1156c1ee9,8,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,474b4649ef259237d195f709353b8310150d0261c054c15c66c6bb4859a13ef0
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383192-03:00,ff1ebc48-c6b6-47d3-b6f5-3dfac40286e0,8,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,474b4649ef259237d195f709353b8310150d0261c054c15c66c6bb4859a13ef0
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383193-03:00,bbb60988-4784-4b1d-9b96-ea55d6a5d5eb,31,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,f39bb2a99ba5b2022c4015971e8edb27e9bd78ac477a5da25be7357267705498
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383195-03:00,532c63d2-a6fb-48b8-b5b2-e8fe5afa9fc0,31,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,f39bb2a99ba5b2022c4015971e8edb27e9bd78ac477a5da25be7357267705498
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383196-03:00,0019cfe6-20ee-4cab-a4e8-68d0e2119b4f,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6b06d65f211d51c78e9f7da6be9e5039d77a9da6d3a0f637dd69e7d25a0f79e8
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383198-03:00,ce1cbd99-df60-49b1-920b-fdaab08423b8,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6b06d65f211d51c78e9f7da6be9e5039d77a9da6d3a0f637dd69e7d25a0f79e8
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383199-03:00,6e82f869-b638-4b2e-a2ef-dda1f5b7fa2e,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,"MessageDigest md = MessageDigest.getInstance(""SHA-256"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,adebc97124eabfb583b7eba7a3d5cf6ed7a092d8421f793d3e618b18fea272d4
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.3832-03:00,21d0461b-6524-4f1a-8f80-2fb8af3440cd,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,"MessageDigest md = MessageDigest.getInstance(""SHA-256"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,adebc97124eabfb583b7eba7a3d5cf6ed7a092d8421f793d3e618b18fea272d4
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383206-03:00,dc61d3dd-c077-4a72-a228-bdbd2b9879fe,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase7.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,7a0c24ce5dac8b73485bce6e9b27e2d5ac01df45fbeb5e7f35cee1e80e386272
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383208-03:00,83b61fe1-8db6-4155-aaf9-8c3475e7c75c,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase7.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,7a0c24ce5dac8b73485bce6e9b27e2d5ac01df45fbeb5e7f35cee1e80e386272
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383209-03:00,d022e0ec-00da-475b-8865-04e0713be667,25,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase7.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8e1075862f6f57696d2d5c011e6d65866429e5c5f747c2357abe9e6a1d6c3ea8
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.38321-03:00,6a3a5757-9f7c-46d7-9ea1-9806da063e5c,25,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase7.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8e1075862f6f57696d2d5c011e6d65866429e5c5f747c2357abe9e6a1d6c3ea8
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383211-03:00,176844a1-c01b-4549-be8d-02cafd34d66e,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,879d5427dee15f250da7de6dc75eee2a8c3acaa3ed924c1e721e3970c9f438a5
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383213-03:00,f4fb8d00-b056-447d-81b1-1924510a883a,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,879d5427dee15f250da7de6dc75eee2a8c3acaa3ed924c1e721e3970c9f438a5
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383214-03:00,4724e9ce-d814-401a-8b69-a30a799af729,13,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,09e39557c59c1faab3c3b3c653ada94b4b2c25c78e6760a33f061872bacf3c91
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383215-03:00,fb821a6a-775a-4fa6-afec-fefc44bee66b,13,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,09e39557c59c1faab3c3b3c653ada94b4b2c25c78e6760a33f061872bacf3c91
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383216-03:00,4c47648c-5e9b-4f2f-a33f-c0ab1a46f550,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,adcb93f6d993f7612d339a2dce2be0d388f1f2a1660d9ae69a2a709f8e640263
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383218-03:00,1ac870d2-af74-42a2-a1d5-cc5c86f340d9,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,adcb93f6d993f7612d339a2dce2be0d388f1f2a1660d9ae69a2a709f8e640263
